filename,filepath,format,resolution,source,colour_mode,compression,channels,capture_device,file_size,label
real_00872.jpg,dataset/training_real/real_00872.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,135547,1
real_00325.jpg,dataset/training_real/real_00325.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,91372,1
real_00443.jpg,dataset/training_real/real_00443.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,99811,1
real_00457.jpg,dataset/training_real/real_00457.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,120756,1
real_00331.jpg,dataset/training_real/real_00331.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,70154,1
real_00319.jpg,dataset/training_real/real_00319.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,107131,1
real_01007.jpg,dataset/training_real/real_01007.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,100694,1
real_01013.jpg,dataset/training_real/real_01013.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,128114,1
real_00480.jpg,dataset/training_real/real_00480.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,133780,1
real_00494.jpg,dataset/training_real/real_00494.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,107017,1
real_00495.jpg,dataset/training_real/real_00495.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,103761,1
real_00481.jpg,dataset/training_real/real_00481.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,98142,1
real_01012.jpg,dataset/training_real/real_01012.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,126285,1
real_01006.jpg,dataset/training_real/real_01006.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,141106,1
real_00318.jpg,dataset/training_real/real_00318.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,100977,1
real_00456.jpg,dataset/training_real/real_00456.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,174145,1
real_00330.jpg,dataset/training_real/real_00330.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,99848,1
real_00324.jpg,dataset/training_real/real_00324.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,113464,1
real_00442.jpg,dataset/training_real/real_00442.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,74235,1
real_00873.jpg,dataset/training_real/real_00873.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,100374,1
real_00867.jpg,dataset/training_real/real_00867.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,122642,1
real_00697.jpg,dataset/training_real/real_00697.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,60499,1
real_00683.jpg,dataset/training_real/real_00683.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,109851,1
real_00668.jpg,dataset/training_real/real_00668.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,138821,1
real_00132.jpg,dataset/training_real/real_00132.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,146611,1
real_00654.jpg,dataset/training_real/real_00654.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,140864,1
real_00898.jpg,dataset/training_real/real_00898.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,89020,1
real_00640.jpg,dataset/training_real/real_00640.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,97202,1
real_00126.jpg,dataset/training_real/real_00126.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,113707,1
real_00907.jpg,dataset/training_real/real_00907.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,86616,1
real_00913.jpg,dataset/training_real/real_00913.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,109017,1
real_00085.jpg,dataset/training_real/real_00085.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,79263,1
real_00091.jpg,dataset/training_real/real_00091.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,102293,1
real_00708.jpg,dataset/training_real/real_00708.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,63194,1
real_00046.jpg,dataset/training_real/real_00046.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,103902,1
real_00720.jpg,dataset/training_real/real_00720.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,82149,1
real_00734.jpg,dataset/training_real/real_00734.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,106712,1
real_00052.jpg,dataset/training_real/real_00052.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,115010,1
real_00287.jpg,dataset/training_real/real_00287.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,97826,1
real_00293.jpg,dataset/training_real/real_00293.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,73493,1
real_00278.jpg,dataset/training_real/real_00278.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,120686,1
real_00522.jpg,dataset/training_real/real_00522.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,131100,1
real_00244.jpg,dataset/training_real/real_00244.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,97778,1
real_00250.jpg,dataset/training_real/real_00250.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,98584,1
real_00536.jpg,dataset/training_real/real_00536.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,97765,1
real_00246.jpg,dataset/training_real/real_00246.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,116554,1
real_00520.jpg,dataset/training_real/real_00520.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,99402,1
real_00534.jpg,dataset/training_real/real_00534.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,92871,1
real_00252.jpg,dataset/training_real/real_00252.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,139261,1
real_00508.jpg,dataset/training_real/real_00508.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,106897,1
real_00285.jpg,dataset/training_real/real_00285.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,79780,1
real_00291.jpg,dataset/training_real/real_00291.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,112168,1
real_00722.jpg,dataset/training_real/real_00722.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,139005,1
real_00044.jpg,dataset/training_real/real_00044.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,101674,1
real_00050.jpg,dataset/training_real/real_00050.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,83534,1
real_00736.jpg,dataset/training_real/real_00736.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,144902,1
real_00078.jpg,dataset/training_real/real_00078.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,160309,1
real_00939.jpg,dataset/training_real/real_00939.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,143337,1
real_00087.jpg,dataset/training_real/real_00087.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,115099,1
real_00093.jpg,dataset/training_real/real_00093.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,127821,1
real_00905.jpg,dataset/training_real/real_00905.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,97918,1
real_00911.jpg,dataset/training_real/real_00911.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,93169,1
real_00656.jpg,dataset/training_real/real_00656.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,92432,1
real_00130.jpg,dataset/training_real/real_00130.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,63719,1
real_00124.jpg,dataset/training_real/real_00124.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,73202,1
real_00642.jpg,dataset/training_real/real_00642.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,126549,1
real_00118.jpg,dataset/training_real/real_00118.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,105923,1
real_00695.jpg,dataset/training_real/real_00695.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,120503,1
real_00859.jpg,dataset/training_real/real_00859.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,144500,1
real_00681.jpg,dataset/training_real/real_00681.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,112103,1
real_00871.jpg,dataset/training_real/real_00871.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,111071,1
real_00865.jpg,dataset/training_real/real_00865.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,85090,1
real_00332.jpg,dataset/training_real/real_00332.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,71950,1
real_00454.jpg,dataset/training_real/real_00454.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,129855,1
real_00440.jpg,dataset/training_real/real_00440.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,132041,1
real_00326.jpg,dataset/training_real/real_00326.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,132041,1
real_01038.jpg,dataset/training_real/real_01038.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,87160,1
real_01010.jpg,dataset/training_real/real_01010.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,98002,1
real_00468.jpg,dataset/training_real/real_00468.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,82616,1
real_01004.jpg,dataset/training_real/real_01004.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,151447,1
real_00497.jpg,dataset/training_real/real_00497.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,99364,1
real_00483.jpg,dataset/training_real/real_00483.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,71946,1
real_00482.jpg,dataset/training_real/real_00482.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,83808,1
real_00496.jpg,dataset/training_real/real_00496.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,153258,1
real_01005.jpg,dataset/training_real/real_01005.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,106536,1
real_01011.jpg,dataset/training_real/real_01011.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,89305,1
real_00469.jpg,dataset/training_real/real_00469.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,105169,1
real_00441.jpg,dataset/training_real/real_00441.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,154996,1
real_01039.jpg,dataset/training_real/real_01039.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,92571,1
real_00327.jpg,dataset/training_real/real_00327.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,93239,1
real_00333.jpg,dataset/training_real/real_00333.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,146491,1
real_00455.jpg,dataset/training_real/real_00455.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,141026,1
real_00864.jpg,dataset/training_real/real_00864.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,141113,1
real_00870.jpg,dataset/training_real/real_00870.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,115887,1
real_00680.jpg,dataset/training_real/real_00680.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,64928,1
real_00858.jpg,dataset/training_real/real_00858.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,121524,1
real_00694.jpg,dataset/training_real/real_00694.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81173,1
real_00119.jpg,dataset/training_real/real_00119.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,108895,1
real_00125.jpg,dataset/training_real/real_00125.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,108453,1
real_00643.jpg,dataset/training_real/real_00643.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,115736,1
real_00657.jpg,dataset/training_real/real_00657.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,102186,1
real_00131.jpg,dataset/training_real/real_00131.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,151763,1
real_00910.jpg,dataset/training_real/real_00910.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,93088,1
real_00904.jpg,dataset/training_real/real_00904.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,145531,1
real_00092.jpg,dataset/training_real/real_00092.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81152,1
real_00938.jpg,dataset/training_real/real_00938.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,117286,1
real_00086.jpg,dataset/training_real/real_00086.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,121051,1
real_00079.jpg,dataset/training_real/real_00079.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,121133,1
real_00051.jpg,dataset/training_real/real_00051.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,139012,1
real_00737.jpg,dataset/training_real/real_00737.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,117970,1
real_00723.jpg,dataset/training_real/real_00723.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,99855,1
real_00045.jpg,dataset/training_real/real_00045.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,91946,1
real_00290.jpg,dataset/training_real/real_00290.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,111089,1
real_00284.jpg,dataset/training_real/real_00284.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,74962,1
real_00509.jpg,dataset/training_real/real_00509.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,73780,1
real_00535.jpg,dataset/training_real/real_00535.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,106133,1
real_00253.jpg,dataset/training_real/real_00253.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,116351,1
real_00247.jpg,dataset/training_real/real_00247.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,89037,1
real_00521.jpg,dataset/training_real/real_00521.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,97186,1
real_00519.jpg,dataset/training_real/real_00519.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,123401,1
real_00525.jpg,dataset/training_real/real_00525.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,76205,1
real_00243.jpg,dataset/training_real/real_00243.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,91156,1
real_00257.jpg,dataset/training_real/real_00257.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,120639,1
real_00531.jpg,dataset/training_real/real_00531.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,170325,1
real_00280.jpg,dataset/training_real/real_00280.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,95617,1
real_00294.jpg,dataset/training_real/real_00294.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,86997,1
real_00069.jpg,dataset/training_real/real_00069.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,124200,1
real_00041.jpg,dataset/training_real/real_00041.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,114412,1
real_00727.jpg,dataset/training_real/real_00727.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,123550,1
real_00733.jpg,dataset/training_real/real_00733.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,94581,1
real_00055.jpg,dataset/training_real/real_00055.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,132341,1
real_00900.jpg,dataset/training_real/real_00900.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,127593,1
real_00914.jpg,dataset/training_real/real_00914.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,80610,1
real_00082.jpg,dataset/training_real/real_00082.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,105805,1
real_00928.jpg,dataset/training_real/real_00928.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,112896,1
real_00096.jpg,dataset/training_real/real_00096.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,89970,1
real_00109.jpg,dataset/training_real/real_00109.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,113678,1
real_00135.jpg,dataset/training_real/real_00135.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,71136,1
real_00653.jpg,dataset/training_real/real_00653.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,98405,1
real_00647.jpg,dataset/training_real/real_00647.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,135242,1
real_00121.jpg,dataset/training_real/real_00121.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,120698,1
real_00874.jpg,dataset/training_real/real_00874.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,120251,1
real_00860.jpg,dataset/training_real/real_00860.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,97733,1
real_00848.jpg,dataset/training_real/real_00848.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,106499,1
real_00690.jpg,dataset/training_real/real_00690.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,128197,1
real_00684.jpg,dataset/training_real/real_00684.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,173520,1
real_01015.jpg,dataset/training_real/real_01015.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,80442,1
real_01001.jpg,dataset/training_real/real_01001.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,128198,1
real_00479.jpg,dataset/training_real/real_00479.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,90274,1
real_00451.jpg,dataset/training_real/real_00451.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,53648,1
real_00337.jpg,dataset/training_real/real_00337.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,101919,1
real_01029.jpg,dataset/training_real/real_01029.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,68053,1
real_00323.jpg,dataset/training_real/real_00323.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,95016,1
real_00445.jpg,dataset/training_real/real_00445.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81396,1
real_00492.jpg,dataset/training_real/real_00492.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,152615,1
real_00486.jpg,dataset/training_real/real_00486.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,75482,1
real_00487.jpg,dataset/training_real/real_00487.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,168977,1
real_00493.jpg,dataset/training_real/real_00493.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,116727,1
real_00322.jpg,dataset/training_real/real_00322.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,148558,1
real_00444.jpg,dataset/training_real/real_00444.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,163593,1
real_00450.jpg,dataset/training_real/real_00450.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,118980,1
real_01028.jpg,dataset/training_real/real_01028.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,115754,1
real_00336.jpg,dataset/training_real/real_00336.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,108290,1
real_01000.jpg,dataset/training_real/real_01000.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,108141,1
real_00478.jpg,dataset/training_real/real_00478.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,127174,1
real_01014.jpg,dataset/training_real/real_01014.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,132648,1
real_00685.jpg,dataset/training_real/real_00685.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,165015,1
real_00691.jpg,dataset/training_real/real_00691.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,124700,1
real_00849.jpg,dataset/training_real/real_00849.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,119529,1
real_00861.jpg,dataset/training_real/real_00861.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,88542,1
real_00875.jpg,dataset/training_real/real_00875.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,88423,1
real_00646.jpg,dataset/training_real/real_00646.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,74938,1
real_00120.jpg,dataset/training_real/real_00120.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,151176,1
real_00134.jpg,dataset/training_real/real_00134.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,123708,1
real_00652.jpg,dataset/training_real/real_00652.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,115934,1
real_00108.jpg,dataset/training_real/real_00108.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,87762,1
real_00929.jpg,dataset/training_real/real_00929.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,107947,1
real_00097.jpg,dataset/training_real/real_00097.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,60631,1
real_00083.jpg,dataset/training_real/real_00083.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,116791,1
real_00915.jpg,dataset/training_real/real_00915.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,104522,1
real_00901.jpg,dataset/training_real/real_00901.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,193562,1
real_00732.jpg,dataset/training_real/real_00732.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,125487,1
real_00054.jpg,dataset/training_real/real_00054.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,94184,1
real_00040.jpg,dataset/training_real/real_00040.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,84407,1
real_00726.jpg,dataset/training_real/real_00726.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,100198,1
real_00068.jpg,dataset/training_real/real_00068.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,122429,1
real_00295.jpg,dataset/training_real/real_00295.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,146843,1
real_00281.jpg,dataset/training_real/real_00281.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,99280,1
real_00256.jpg,dataset/training_real/real_00256.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,72993,1
real_00530.jpg,dataset/training_real/real_00530.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,121843,1
real_00524.jpg,dataset/training_real/real_00524.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,148117,1
real_00242.jpg,dataset/training_real/real_00242.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,106696,1
real_00518.jpg,dataset/training_real/real_00518.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,173891,1
real_00268.jpg,dataset/training_real/real_00268.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,72465,1
real_00532.jpg,dataset/training_real/real_00532.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,71954,1
real_00254.jpg,dataset/training_real/real_00254.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,114876,1
real_00240.jpg,dataset/training_real/real_00240.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,79253,1
real_00526.jpg,dataset/training_real/real_00526.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,114874,1
real_00297.jpg,dataset/training_real/real_00297.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,64621,1
real_00283.jpg,dataset/training_real/real_00283.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,85983,1
real_00718.jpg,dataset/training_real/real_00718.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,86625,1
real_00056.jpg,dataset/training_real/real_00056.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,79698,1
real_00730.jpg,dataset/training_real/real_00730.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,132100,1
real_00724.jpg,dataset/training_real/real_00724.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,85325,1
real_00042.jpg,dataset/training_real/real_00042.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,122435,1
real_00917.jpg,dataset/training_real/real_00917.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,85708,1
real_00903.jpg,dataset/training_real/real_00903.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,80613,1
real_00095.jpg,dataset/training_real/real_00095.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,101342,1
real_00081.jpg,dataset/training_real/real_00081.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,94979,1
real_00678.jpg,dataset/training_real/real_00678.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,146435,1
real_00122.jpg,dataset/training_real/real_00122.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,89332,1
real_00644.jpg,dataset/training_real/real_00644.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,137505,1
real_00650.jpg,dataset/training_real/real_00650.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,103407,1
real_00888.jpg,dataset/training_real/real_00888.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,208071,1
real_00136.jpg,dataset/training_real/real_00136.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,92650,1
real_00863.jpg,dataset/training_real/real_00863.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,85544,1
real_00877.jpg,dataset/training_real/real_00877.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,100527,1
real_00687.jpg,dataset/training_real/real_00687.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,154688,1
real_00693.jpg,dataset/training_real/real_00693.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,83863,1
real_01002.jpg,dataset/training_real/real_01002.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,70596,1
real_00308.jpg,dataset/training_real/real_00308.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,96469,1
real_01016.jpg,dataset/training_real/real_01016.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,119828,1
real_00446.jpg,dataset/training_real/real_00446.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,112717,1
real_00320.jpg,dataset/training_real/real_00320.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,152599,1
real_00334.jpg,dataset/training_real/real_00334.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,123943,1
real_00452.jpg,dataset/training_real/real_00452.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,84997,1
real_00485.jpg,dataset/training_real/real_00485.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,134932,1
real_00491.jpg,dataset/training_real/real_00491.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,282426,1
real_00490.jpg,dataset/training_real/real_00490.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,119980,1
real_00484.jpg,dataset/training_real/real_00484.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,81396,1
real_00335.jpg,dataset/training_real/real_00335.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,146771,1
real_00453.jpg,dataset/training_real/real_00453.jpg,JPEG,600 x 600,dataset,RGB,unknown,3,unknown,125240,1
